experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage18_089,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.841,0.99,0.909,0.868,0.809,0.84,1.0,0.559,0.999,0.717,0.628,0.648,0.559,2025-12-25T20:33:23.176403Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_090,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.673,1.0,0.804,0.675,0.512,0.673,1.0,0.474,1.0,0.644,0.478,0.506,0.474,2025-12-25T20:33:23.769770Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_091,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,0.05,0.995,0.976,0.986,0.981,0.989,0.992,1.0,0.731,0.976,0.836,0.819,0.834,0.73,2025-12-25T20:33:24.267174Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_092,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,0.35,0.973,0.962,0.968,0.957,0.985,0.99,1.0,0.722,0.959,0.824,0.807,0.825,0.721,2025-12-25T20:33:24.799835Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_093,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.93,0.983,0.956,0.939,0.922,0.929,1.0,0.658,0.991,0.791,0.753,0.768,0.658,2025-12-25T20:33:25.303819Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_094,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,0.65,0.985,0.962,0.973,0.965,0.985,0.989,1.0,0.779,0.933,0.849,0.844,0.864,0.773,2025-12-25T20:33:25.847468Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_095,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.939,0.996,0.967,0.954,0.934,0.939,1.0,0.702,0.976,0.816,0.793,0.808,0.701,2025-12-25T20:33:26.347935Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_096,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,0.05,0.999,0.841,0.913,0.894,0.941,0.961,0.05,0.959,0.766,0.852,0.874,0.899,0.896,2025-12-25T20:33:26.835628Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_097,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.791,0.995,0.881,0.821,0.734,0.791,1.0,0.545,0.999,0.705,0.606,0.628,0.545,2025-12-25T20:33:27.379260Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_098,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.925,0.978,0.951,0.932,0.915,0.923,1.0,0.627,0.99,0.768,0.718,0.734,0.627,2025-12-25T20:33:27.893797Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_099,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.873,0.979,0.923,0.891,0.849,0.871,1.0,0.582,0.983,0.731,0.659,0.678,0.582,2025-12-25T20:33:28.407197Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_100,999,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,999.0,1.0,0.893,0.989,0.938,0.913,0.877,0.892,1.0,0.596,0.998,0.747,0.681,0.698,0.596,2025-12-25T20:33:28.894895Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
000_OldModel2024_baseline_mc25_sens075_seed01,1,,,,,,data/manifest.csv,,,,,,,,,,,,0.7,0.939,0.991,0.964,0.951,0.985,0.99,0.95,0.694,0.944,0.8,0.777,0.902,0.875,2025-12-25T22:15:58.665189Z,,,,0.0,15000.0,0.75,,0.0,,,,,,,,,,,False,,,
000_OldModel2024_baseline_mc25_sens100_seed01,1,,,,,,data/manifest.csv,,,,,,,,,,,,0.0,0.734,1.0,0.847,0.734,0.706,0.854,0.0,0.509,1.0,0.675,0.509,0.627,0.671,2025-12-25T22:15:59.130541Z,,,,0.0,15000.0,1.0,,0.0,,,,,,,,,,,False,,,
000_OldModel2024_baseline_mc25_sens125_seed01,1,,,,,,data/manifest.csv,,,,,,,,,,,,0.95,0.924,0.998,0.96,0.944,0.951,0.954,1.0,0.76,0.851,0.803,0.803,0.845,0.75,2025-12-25T22:15:59.590537Z,,,,0.0,15000.0,1.25,,0.0,,,,,,,,,,,False,,,
000_OldModel2024_baseline_mc25_sens15_seed01,1,,,,,,data/manifest.csv,,,,,,,,,,,,0.95,0.924,0.998,0.96,0.944,0.951,0.954,1.0,0.76,0.851,0.803,0.803,0.845,0.75,2025-12-25T22:15:59.982034Z,,,,0.0,15000.0,1.5,,0.0,,,,,,,,,,,False,,,
000_OldModel2024_baseline_mc25_sens50_seed01,1,,,,,,data/manifest.csv,,,,,,,,,,,,0.0,0.764,1.0,0.866,0.764,0.713,0.878,0.0,0.528,1.0,0.691,0.528,0.632,0.702,2025-12-25T22:16:00.433122Z,,,,0.0,15000.0,0.5,,0.0,,,,,,,,,,,False,,,
stage20_001,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,1.0,0.963,0.968,0.965,0.954,0.956,0.96,1.0,0.69,0.983,0.811,0.784,0.798,0.689,2025-12-25T23:00:19.538612Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_002,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,0.05,0.989,0.89,0.937,0.92,0.983,0.991,0.35,0.887,0.848,0.867,0.878,0.948,0.953,2025-12-25T23:10:20.019829Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_003,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,1.0,0.981,0.966,0.974,0.965,0.973,0.977,1.0,0.761,0.946,0.844,0.835,0.854,0.758,2025-12-25T23:20:20.971291Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_004,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,0.95,0.989,0.962,0.975,0.967,0.983,0.988,1.0,0.714,0.975,0.825,0.804,0.819,0.713,2025-12-25T23:30:24.807090Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_005,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,1.0,0.985,0.964,0.975,0.966,0.974,0.979,1.0,0.673,0.988,0.8,0.768,0.781,0.672,2025-12-25T23:40:27.311023Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_006,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,0.05,0.99,0.958,0.974,0.965,0.982,0.987,1.0,0.797,0.919,0.853,0.851,0.873,0.788,2025-12-25T23:50:53.628056Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_007,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,0.05,0.993,0.947,0.969,0.96,0.989,0.994,0.8,0.941,0.852,0.894,0.905,0.962,0.966,2025-12-26T00:01:26.335189Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_008,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,1.0,0.987,0.949,0.968,0.958,0.971,0.978,1.0,0.722,0.962,0.825,0.808,0.825,0.72,2025-12-26T00:12:05.248596Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_009,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,0.45,0.97,0.96,0.965,0.953,0.988,0.994,0.95,0.777,0.907,0.837,0.833,0.945,0.948,2025-12-26T00:22:53.842724Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_010,111,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,111.0,1.0,0.931,0.977,0.953,0.936,0.921,0.929,1.0,0.606,0.995,0.754,0.693,0.71,0.606,2025-12-26T00:33:38.330543Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_011,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.2,0.993,0.965,0.979,0.972,0.985,0.99,1.0,0.87,0.901,0.885,0.89,0.917,0.857,2025-12-26T00:44:12.350955Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_012,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.05,0.995,0.907,0.949,0.935,0.986,0.992,0.15,0.785,0.896,0.837,0.835,0.94,0.941,2025-12-26T00:54:46.753658Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_013,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,1.0,0.975,0.966,0.971,0.961,0.967,0.971,1.0,0.633,0.996,0.774,0.726,0.741,0.633,2025-12-26T01:05:23.677814Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_014,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.5,0.976,0.971,0.974,0.965,0.995,0.997,0.95,0.794,0.923,0.853,0.85,0.957,0.955,2025-12-26T01:15:58.623657Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_015,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.9,0.982,0.967,0.975,0.966,0.994,0.997,1.0,0.948,0.764,0.846,0.869,0.938,0.916,2025-12-26T01:26:34.408763Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_016,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.35,0.98,0.959,0.969,0.959,0.99,0.995,0.95,0.777,0.892,0.83,0.828,0.942,0.943,2025-12-26T01:37:29.686968Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_017,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.95,0.924,0.947,0.936,0.913,0.968,0.987,1.0,0.984,0.762,0.859,0.882,0.957,0.951,2025-12-26T01:48:26.229576Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_018,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,1.0,0.862,0.984,0.919,0.884,0.836,0.861,1.0,0.595,0.998,0.745,0.678,0.696,0.595,2025-12-26T01:59:22.692052Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_019,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,1.0,0.91,0.982,0.944,0.923,0.898,0.909,1.0,0.614,0.999,0.761,0.704,0.72,0.614,2025-12-26T02:10:15.285285Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_020,222,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,222.0,0.5,0.957,0.947,0.952,0.936,0.978,0.99,0.95,0.821,0.87,0.845,0.849,0.942,0.948,2025-12-26T02:21:09.647078Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_021,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.982,0.975,0.978,0.971,0.979,0.981,1.0,0.65,0.993,0.786,0.744,0.758,0.649,2025-12-26T02:31:54.034705Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_022,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.962,0.973,0.967,0.956,0.956,0.96,1.0,0.626,0.995,0.768,0.717,0.732,0.625,2025-12-26T02:42:40.811676Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_023,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,0.55,0.984,0.965,0.974,0.966,0.984,0.989,1.0,0.779,0.944,0.854,0.847,0.867,0.774,2025-12-26T02:53:27.719257Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_024,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.979,0.971,0.975,0.967,0.974,0.977,1.0,0.672,0.988,0.8,0.767,0.781,0.672,2025-12-26T03:04:12.626561Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_025,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.974,0.969,0.971,0.962,0.969,0.972,1.0,0.697,0.983,0.815,0.79,0.804,0.696,2025-12-26T03:15:00.596281Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_026,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.75,0.999,0.857,0.777,0.665,0.75,1.0,0.517,1.0,0.682,0.56,0.583,0.517,2025-12-26T03:26:12.270591Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_027,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,0.1,0.968,0.948,0.958,0.944,0.97,0.978,1.0,0.766,0.935,0.842,0.835,0.852,0.759,2025-12-26T03:37:20.669919Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_028,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,0.55,0.988,0.968,0.978,0.97,0.993,0.996,1.0,0.98,0.74,0.843,0.87,0.95,0.943,2025-12-26T03:48:25.982112Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_029,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,1.0,0.85,0.994,0.916,0.879,0.822,0.85,1.0,0.555,0.999,0.714,0.622,0.643,0.555,2025-12-26T03:59:28.084304Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_030,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,333.0,0.95,0.967,0.953,0.96,0.947,0.98,0.99,1.0,0.946,0.791,0.861,0.88,0.939,0.915,2025-12-26T04:10:23.465311Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_031,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,444.0,1.0,0.933,0.988,0.96,0.945,0.928,0.933,1.0,0.618,0.998,0.763,0.708,0.724,0.618,2025-12-26T04:21:04.255907Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_032,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,444.0,1.0,0.805,1.0,0.892,0.838,0.756,0.805,1.0,0.544,1.0,0.705,0.604,0.626,0.544,2025-12-26T04:31:43.724993Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage20_033,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_85'],,data\splits,['train'],data\manifest.csv,444.0,1.0,0.97,0.964,0.967,0.956,0.959,0.965,1.0,0.704,0.97,0.816,0.793,0.808,0.702,2025-12-26T04:42:22.666430Z,78b528c558beea57725f42aad1c7b0ac0ebfe6f8,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
